latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
17.6206,98.56845,333.26,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,307.66,4.29,D
17.6267,98.57851,353.89,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,311.76,8.26,D
18.04234,100.92207,332.23,0.46,0.39,2023-02-12,06:18,N,low,2.0NRT,306.34,2.92,D
17.64268,98.59625,340.68,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,306.71,5.26,D
17.60344,98.38052,338.87,0.42,0.46,2023-02-12,06:18,N,nominal,2.0NRT,305.9,4.28,D
17.6481,98.6027,340.47,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,306.28,9.06,D
17.64674,98.59521,342.78,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,308.5,6.4,D
17.64602,98.59124,335.71,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,309.78,7.23,D
18.14939,101.49681,367,0.43,0.38,2023-02-12,06:18,N,low,2.0NRT,339.02,101.66,D
18.15288,101.49616,344.02,0.43,0.38,2023-02-12,06:18,N,nominal,2.0NRT,308.75,101.66,D
17.64866,98.58234,346.51,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,312.55,4.38,D
17.64796,98.57848,346.67,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,312.19,4.38,D
17.6473,98.57484,347.83,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,312.35,3.75,D
16.66431,98.32738,333.45,0.44,0.46,2023-02-12,06:18,N,nominal,2.0NRT,305.66,4.25,D
16.90153,99.601,349.03,0.55,0.43,2023-02-12,06:18,N,nominal,2.0NRT,310.36,12.17,D
16.90443,99.59464,340.89,0.55,0.43,2023-02-12,06:18,N,nominal,2.0NRT,309.81,7.11,D
16.85731,99.33241,344.32,0.38,0.43,2023-02-12,06:18,N,nominal,2.0NRT,309.82,9.25,D
16.83399,99.18052,348.89,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,310.62,5.27,D
16.83328,99.1766,347.99,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,313.06,5.27,D
16.8326,99.17287,339.71,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,310.66,3.14,D
16.91228,99.59327,333.53,0.55,0.43,2023-02-12,06:18,N,low,2.0NRT,307.96,5.88,D
16.89176,99.47851,336.39,0.56,0.43,2023-02-12,06:18,N,low,2.0NRT,309.85,2.63,D
16.84008,99.19122,336.57,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,308.55,2.51,D
16.83735,99.17612,342.98,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,309.98,5.27,D
16.62304,98.01158,344.62,0.46,0.47,2023-02-12,06:18,N,nominal,2.0NRT,309.81,14.46,D
16.62222,98.00724,344.9,0.46,0.47,2023-02-12,06:18,N,nominal,2.0NRT,310.6,14.46,D
16.62141,98.00291,350.21,0.46,0.47,2023-02-12,06:18,N,nominal,2.0NRT,307.19,7.79,D
16.94336,99.74537,335.57,0.54,0.42,2023-02-12,06:18,N,low,2.0NRT,308.92,4.8,D
16.84348,99.18706,332.8,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,307.27,3.04,D
16.84142,99.17568,349.87,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,315.31,11.41,D
16.8407,99.17169,340.38,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,309.51,6.2,D
16.62657,98.00639,349.27,0.46,0.47,2023-02-12,06:18,N,nominal,2.0NRT,309.41,14.04,D
16.62576,98.00206,342.02,0.46,0.47,2023-02-12,06:18,N,nominal,2.0NRT,306.05,4.81,D
16.84549,99.1752,367,0.39,0.44,2023-02-12,06:18,N,high,2.0NRT,312.76,11.41,D
16.84687,99.18285,333.66,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,307.38,3.04,D
16.84622,99.17927,350.39,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,308.69,11.41,D
16.14287,95.45572,334.87,0.35,0.56,2023-02-12,06:18,N,low,2.0NRT,305.39,2.48,D
16.5878,97.67754,339.56,0.49,0.48,2023-02-12,06:18,N,low,2.0NRT,309.87,4.37,D
16.86535,99.17017,344.62,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,312.03,3.85,D
16.6356,97.90952,340.23,0.47,0.48,2023-02-12,06:18,N,nominal,2.0NRT,307.17,3.71,D
16.66493,98.04362,349.03,0.46,0.47,2023-02-12,06:18,N,nominal,2.0NRT,308.41,5.59,D
17.31836,101.76238,331.24,0.43,0.38,2023-02-12,06:18,N,low,2.0NRT,305.15,2.07,D
16.8392,98.95405,342.13,0.4,0.44,2023-02-12,06:18,N,nominal,2.0NRT,310.4,8.5,D
16.84326,98.95321,367,0.4,0.44,2023-02-12,06:18,N,high,2.0NRT,311.08,6.05,D
16.86375,99.0679,338.38,0.4,0.44,2023-02-12,06:18,N,low,2.0NRT,311.17,2.75,D
16.84388,98.95668,341.86,0.4,0.44,2023-02-12,06:18,N,nominal,2.0NRT,310.26,6.05,D
16.84266,98.94987,336.42,0.4,0.44,2023-02-12,06:18,N,nominal,2.0NRT,307.84,4,D
16.84206,98.94656,335.79,0.4,0.44,2023-02-12,06:18,N,nominal,2.0NRT,305.46,4,D
16.84793,98.95575,338.62,0.4,0.44,2023-02-12,06:18,N,nominal,2.0NRT,309.75,6.05,D
17.09189,100.32683,330.61,0.5,0.41,2023-02-12,06:18,N,low,2.0NRT,305.17,2.13,D
16.95763,99.55233,335.34,0.56,0.43,2023-02-12,06:18,N,low,2.0NRT,308.81,3.4,D
16.86846,99.00031,334.38,0.4,0.44,2023-02-12,06:18,N,low,2.0NRT,307.05,5.36,D
16.86772,98.99612,354.94,0.4,0.44,2023-02-12,06:18,N,nominal,2.0NRT,312.79,5.36,D
16.8058,98.62511,367,0.42,0.45,2023-02-12,06:18,N,high,2.0NRT,313.94,16.02,D
16.80506,98.621,337.61,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,310.62,4.14,D
16.80996,98.62433,335.74,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,308.69,5.5,D
16.80922,98.62016,346.43,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,311.69,7.6,D
16.81411,98.62348,340.95,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,309.04,5.5,D
16.80721,98.62614,344.38,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,311.95,7.74,D
16.80644,98.62204,347.93,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,313.22,8.59,D
16.81061,98.62125,367,0.42,0.45,2023-02-12,06:18,N,high,2.0NRT,310.41,8.59,D
16.81137,98.62534,338.77,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,306.88,7.74,D
16.65354,97.7887,332.54,0.48,0.48,2023-02-12,06:18,N,low,2.0NRT,305.25,3.09,D
17.29843,101.33913,335.56,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,303.39,7.03,D
17.17627,100.62857,335.67,0.48,0.4,2023-02-12,06:18,N,nominal,2.0NRT,305.05,3.44,D
16.94911,99.3514,346.12,0.57,0.43,2023-02-12,06:18,N,nominal,2.0NRT,313.78,6.34,D
17.00134,99.61786,333.3,0.55,0.43,2023-02-12,06:18,N,nominal,2.0NRT,307.92,2.72,D
16.95308,99.35069,342.96,0.57,0.43,2023-02-12,06:18,N,nominal,2.0NRT,310.41,6.34,D
17.31042,101.36682,334.03,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,303.43,10.84,D
17.30972,101.3627,340.83,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,306.13,12.2,D
16.99207,99.5439,345.15,0.56,0.43,2023-02-12,06:18,N,low,2.0NRT,315.68,9.72,D
16.70591,97.99279,335.51,0.46,0.47,2023-02-12,06:18,N,low,2.0NRT,306.75,2.3,D
17.31392,101.36597,333.49,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,300.02,10.84,D
17.31322,101.3618,337.33,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,304.18,12.2,D
17.31252,101.35768,352.13,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,302.82,12.2,D
17.31115,101.34954,336.77,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,300.2,4.61,D
17.30906,101.33721,336.12,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,303.91,21.86,D
16.9515,99.29663,347.62,0.38,0.43,2023-02-12,06:18,N,nominal,2.0NRT,313.69,6.3,D
16.90645,99.04897,346.41,0.4,0.44,2023-02-12,06:18,N,nominal,2.0NRT,312.64,5.07,D
16.9105,99.04821,339.54,0.4,0.44,2023-02-12,06:18,N,nominal,2.0NRT,308.81,3.27,D
16.88417,98.90409,331.27,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,305.13,3.1,D
17.31884,101.35192,344.66,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,301.71,5.15,D
16.97179,99.36348,342.22,0.57,0.43,2023-02-12,06:18,N,low,2.0NRT,313.1,6.74,D
16.88881,98.90639,332.93,0.4,0.45,2023-02-12,06:18,N,low,2.0NRT,307.15,5.22,D
16.88816,98.90285,342.35,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,307.54,3.1,D
16.97098,99.33622,348.28,0.57,0.43,2023-02-12,06:18,N,nominal,2.0NRT,314.75,8.98,D
16.78109,98.29887,339.63,0.44,0.46,2023-02-12,06:18,N,nominal,2.0NRT,303.71,6.08,D
16.78333,98.2872,341.69,0.44,0.46,2023-02-12,06:18,N,nominal,2.0NRT,301.55,5,D
16.90581,98.93021,336.63,0.4,0.44,2023-02-12,06:18,N,low,2.0NRT,306.95,4.97,D
16.91063,98.93353,335.48,0.4,0.44,2023-02-12,06:18,N,low,2.0NRT,307.05,5.66,D
17.297,99.01818,344.66,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,310.43,4.7,D
17.57047,100.52241,336.4,0.48,0.4,2023-02-12,06:18,N,nominal,2.0NRT,304.71,5.96,D
17.23186,98.55949,346.57,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,308.97,16.96,D
17.26596,98.72623,337.45,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,305.98,3.05,D
17.25971,98.69117,336.64,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,309.29,5.25,D
17.23597,98.55849,349.89,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,313.99,16.96,D
17.2332,98.54305,341.3,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,307.32,6.32,D
17.59307,100.59389,331.29,0.48,0.4,2023-02-12,06:18,N,low,2.0NRT,305.37,4.74,D
17.2333,98.55939,367,0.42,0.45,2023-02-12,06:18,N,high,2.0NRT,319.54,36.2,D
17.80398,101.78581,338.98,0.43,0.38,2023-02-12,06:18,N,nominal,2.0NRT,303.14,3.97,D
17.26444,98.72669,339.86,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,306.21,2.52,D
17.25792,98.69165,342.07,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,308.93,4.72,D
17.25724,98.68797,335.36,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,308.97,2.51,D
17.70962,101.20473,344.39,0.45,0.39,2023-02-12,06:18,N,low,2.0NRT,314.75,37.26,D
17.26681,98.69372,342.03,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,309.13,5.38,D
17.23329,98.51331,335.33,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,305.9,3.74,D
17.27162,98.69669,344.38,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,310.09,5.59,D
17.27092,98.69293,353.44,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,311.09,6.79,D
17.27022,98.68915,338.08,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,309.86,6.79,D
17.15533,98.07425,341.74,0.45,0.47,2023-02-12,06:18,N,nominal,2.0NRT,305.66,9.86,D
17.2757,98.69579,341.38,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,308.44,5.59,D
17.27431,98.68824,340.77,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,309.26,6.79,D
17.82006,101.75385,340.39,0.43,0.38,2023-02-12,06:18,N,nominal,2.0NRT,309.04,5.13,D
17.39835,99.32169,341.37,0.56,0.43,2023-02-12,06:18,N,nominal,2.0NRT,309.21,5.71,D
17.40713,99.32517,349.08,0.56,0.43,2023-02-12,06:18,N,nominal,2.0NRT,310.82,19.72,D
17.2601,98.51866,348.71,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,309.33,5.92,D
17.72742,101.13691,334.29,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,305.34,3.38,D
17.26426,98.51788,346.7,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,316.6,44.89,D
17.3229,98.76816,332.64,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,306.23,1.69,D
17.40417,99.19481,344.4,0.57,0.43,2023-02-12,06:18,N,nominal,2.0NRT,308.34,10.06,D
17.55575,99.98395,337.39,0.52,0.41,2023-02-12,06:18,N,nominal,2.0NRT,310.71,4.32,D
17.31485,98.63052,342.55,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,309.58,8.08,D
17.41778,99.17892,367,0.38,0.43,2023-02-12,06:18,N,high,2.0NRT,312.24,6.55,D
17.31905,98.6302,335.44,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,305.54,3.15,D
17.31046,98.58288,330.24,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,301.49,2.81,D
17.55151,99.91465,336.51,0.52,0.42,2023-02-12,06:18,N,low,2.0NRT,310.39,2.08,D
17.41394,99.13432,349.29,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,310.5,9.22,D
17.67959,100.61404,338.76,0.48,0.4,2023-02-12,06:18,N,nominal,2.0NRT,308.42,4.16,D
17.46687,99.34045,332.88,0.56,0.43,2023-02-12,06:18,N,low,2.0NRT,307.24,6.6,D
17.8724,101.70296,342.27,0.43,0.38,2023-02-12,06:18,N,nominal,2.0NRT,308.04,4.09,D
17.58023,99.94456,341.14,0.52,0.41,2023-02-12,06:18,N,nominal,2.0NRT,310.06,4.23,D
17.32878,98.51827,335.22,0.42,0.45,2023-02-12,06:18,N,low,2.0NRT,306.98,3.08,D
17.48051,99.34862,334.41,0.56,0.43,2023-02-12,06:18,N,low,2.0NRT,308.23,4,D
17.4252,99.03473,341.62,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,310.69,6.32,D
17.42063,99.00894,338.49,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,312.52,5.32,D
17.33298,98.51777,336.36,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,306.29,6.68,D
17.42922,99.03403,333.88,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,308.77,6.32,D
17.58225,99.94221,334.55,0.52,0.41,2023-02-12,06:18,N,low,2.0NRT,309.21,7.17,D
17.87737,101.59913,341.35,0.43,0.38,2023-02-12,06:18,N,nominal,2.0NRT,309.29,9.22,D
17.83882,101.37083,332.48,0.44,0.38,2023-02-12,06:18,N,nominal,2.0NRT,305.11,3.03,D
17.42558,99.03518,337.43,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,308.03,5.31,D
17.4249,99.03149,342.45,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,312.02,5.31,D
17.42084,99.00945,341.61,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,312.66,3.91,D
17.32894,98.51481,336,0.42,0.45,2023-02-12,06:18,N,low,2.0NRT,306.56,5.11,D
17.88085,101.5985,350.7,0.43,0.38,2023-02-12,06:18,N,nominal,2.0NRT,311.14,9.22,D
17.33405,98.5191,335.99,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,305.58,7.46,D
17.74374,100.75119,344.64,0.47,0.4,2023-02-12,06:18,N,nominal,2.0NRT,307.67,8.69,D
17.74296,100.7467,334.8,0.47,0.4,2023-02-12,06:18,N,nominal,2.0NRT,307.8,4.61,D
17.59294,99.87012,341.52,0.52,0.42,2023-02-12,06:18,N,nominal,2.0NRT,307.43,4.22,D
17.70912,100.50819,349.9,0.48,0.4,2023-02-12,06:18,N,nominal,2.0NRT,309.41,8.21,D
17.44642,99.03563,337.71,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,309.31,5.45,D
17.36987,98.6196,336.33,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,308.35,2.32,D
17.71277,100.50738,336.94,0.48,0.4,2023-02-12,06:18,N,low,2.0NRT,307.03,3.2,D
17.50838,99.3315,354.47,0.56,0.43,2023-02-12,06:18,N,nominal,2.0NRT,310.84,11.37,D
17.45714,99.0489,338.11,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,308.01,5.02,D
17.73648,100.6006,333.9,0.48,0.4,2023-02-12,06:18,N,low,2.0NRT,304.43,4.58,D
17.34904,98.4144,342.79,0.43,0.46,2023-02-12,06:18,N,nominal,2.0NRT,307.19,9.16,D
17.4788,99.09988,337.25,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,310.62,5.2,D
17.49627,99.17374,337.51,0.57,0.43,2023-02-12,06:18,N,low,2.0NRT,309.42,8.17,D
17.48214,99.0955,342,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,309.61,5.2,D
17.74922,100.54305,334.98,0.48,0.4,2023-02-12,06:18,N,low,2.0NRT,306.47,5.08,D
17.68589,100.15457,335.44,0.5,0.41,2023-02-12,06:18,N,nominal,2.0NRT,307.68,2.89,D
17.41533,98.63509,352.92,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,311.24,8.32,D
17.41456,98.63087,344.3,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,308.75,8.32,D
17.75734,100.5463,336.86,0.48,0.4,2023-02-12,06:18,N,nominal,2.0NRT,305.9,3.2,D
17.75657,100.54179,331.26,0.48,0.4,2023-02-12,06:18,N,nominal,2.0NRT,305.34,2.59,D
17.41805,98.62666,333.43,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,306.94,4.11,D
17.41666,98.61902,335.64,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,308.05,6.03,D
17.86516,101.15983,336.05,0.45,0.39,2023-02-12,06:18,N,low,2.0NRT,308.93,1.99,D
17.76098,100.54548,337.58,0.48,0.4,2023-02-12,06:18,N,nominal,2.0NRT,305.99,3.2,D
17.73362,100.38613,331.61,0.49,0.4,2023-02-12,06:18,N,low,2.0NRT,305.91,2.49,D
17.42084,98.61858,340.63,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,309.96,6.03,D
17.42439,98.61468,341.43,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,310.53,9.65,D
17.42216,98.60236,340.4,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,312.99,10.09,D
17.42651,98.60287,367,0.41,0.45,2023-02-12,06:18,N,high,2.0NRT,313.78,10.09,D
17.53675,99.21651,339.91,0.57,0.43,2023-02-12,06:18,N,nominal,2.0NRT,309.2,3.89,D
17.509,99.06094,347,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,306.85,6.39,D
17.50836,99.05737,334.21,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,306.68,3.26,D
17.5058,99.04305,340.67,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,310.65,3.76,D
17.42839,98.58974,336.4,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,305.59,6.34,D
17.57009,99.35857,342.62,0.56,0.43,2023-02-12,06:18,N,nominal,2.0NRT,307.66,8.31,D
17.52295,99.06963,340.63,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,311.23,5.33,D
17.90896,101.29108,334.59,0.44,0.39,2023-02-12,06:18,N,low,2.0NRT,307.06,4.47,D
17.5276,99.07253,332.49,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,306.56,5.32,D
17.46586,98.67962,334.94,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,307.5,3.4,D
17.84635,100.85013,332.25,0.46,0.39,2023-02-12,06:18,N,low,2.0NRT,306.98,5.61,D
17.85067,100.85371,341.41,0.46,0.39,2023-02-12,06:18,N,nominal,2.0NRT,308.22,5.61,D
17.85639,100.84348,331.67,0.46,0.39,2023-02-12,06:18,N,low,2.0NRT,306.35,2.05,D
17.85193,100.85461,334.66,0.46,0.39,2023-02-12,06:18,N,nominal,2.0NRT,307.2,5.8,D
17.85834,100.8487,331.76,0.46,0.39,2023-02-12,06:18,N,low,2.0NRT,305.25,1.52,D
17.85759,100.84436,339.23,0.46,0.39,2023-02-12,06:18,N,nominal,2.0NRT,307.37,4.03,D
17.47371,98.6604,333.82,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,307.85,4.36,D
17.46951,98.63776,339.8,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,308.26,4.98,D
17.47367,98.63728,344.3,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,306.48,4.98,D
17.5552,99.01161,339.69,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,310.04,7.06,D
18.01908,101.62407,335.68,0.43,0.38,2023-02-12,06:18,N,low,2.0NRT,308.53,3.78,D
17.98179,101.37966,345.46,0.44,0.38,2023-02-12,06:18,N,nominal,2.0NRT,307.81,7.68,D
17.55779,98.95748,335.68,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,305.73,2.72,D
17.94751,101.15464,334.74,0.45,0.39,2023-02-12,06:18,N,nominal,2.0NRT,309.4,41.99,D
18.06914,101.8616,336.37,0.42,0.38,2023-02-12,06:18,N,nominal,2.0NRT,308.92,2.61,D
17.88742,100.75787,340.93,0.47,0.4,2023-02-12,06:18,N,nominal,2.0NRT,307.42,6.59,D
17.52472,98.66083,339.69,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,307.79,4.64,D
17.52882,98.66001,333.69,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,308.47,4.64,D
18.09987,101.94088,346.45,0.42,0.37,2023-02-12,06:18,N,nominal,2.0NRT,312.9,7.66,D
17.53292,98.65922,347.51,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,307.84,5.77,D
17.53228,98.65573,350.16,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,308.48,5.77,D
17.92546,100.87206,347.18,0.46,0.39,2023-02-12,06:18,N,nominal,2.0NRT,310.52,8.7,D
17.49386,98.42162,343.09,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,310.28,4.39,D
18.11402,101.96253,342.94,0.42,0.37,2023-02-12,06:18,N,nominal,2.0NRT,315.75,53.59,D
18.11745,101.96195,345.15,0.42,0.37,2023-02-12,06:18,N,nominal,2.0NRT,307.67,7.94,D
18.10682,101.87518,337.22,0.42,0.38,2023-02-12,06:18,N,nominal,2.0NRT,305.89,6.1,D
18.11027,101.87459,331.45,0.42,0.38,2023-02-12,06:18,N,nominal,2.0NRT,304.07,2.59,D
17.94327,100.8236,344.51,0.46,0.39,2023-02-12,06:18,N,nominal,2.0NRT,310.51,7.6,D
18.01061,101.20434,336.14,0.45,0.39,2023-02-12,06:18,N,low,2.0NRT,308.4,1.36,D
17.5863,98.7443,338.46,0.4,0.45,2023-02-12,06:18,N,nominal,2.0NRT,305.63,2.67,D
17.58569,98.74088,331.13,0.4,0.45,2023-02-12,06:18,N,low,2.0NRT,305.34,2.67,D
17.58506,98.73741,341.22,0.4,0.45,2023-02-12,06:18,N,nominal,2.0NRT,306.62,4.29,D
17.52365,98.39578,337.54,0.42,0.46,2023-02-12,06:18,N,nominal,2.0NRT,306.78,2.02,D
17.95193,100.83092,333.1,0.46,0.39,2023-02-12,06:18,N,low,2.0NRT,307.26,3.81,D
17.95122,100.82669,342.61,0.46,0.39,2023-02-12,06:18,N,nominal,2.0NRT,308.08,5.7,D
17.58851,98.73313,337.52,0.4,0.45,2023-02-12,06:18,N,nominal,2.0NRT,306.24,5.01,D
17.53125,98.41399,346.75,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,310.71,8.21,D
17.59059,98.72117,334.26,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,306.06,2,D
17.53272,98.39825,336.69,0.42,0.46,2023-02-12,06:18,N,nominal,2.0NRT,306.01,4.74,D
17.53209,98.39475,331.72,0.42,0.46,2023-02-12,06:18,N,nominal,2.0NRT,305.32,2.6,D
17.95988,100.83398,334.51,0.46,0.39,2023-02-12,06:18,N,low,2.0NRT,308.27,2.39,D
18.04794,101.34191,337.71,0.44,0.38,2023-02-12,06:18,N,nominal,2.0NRT,308.14,3.49,D
18.03712,101.27643,334.91,0.44,0.39,2023-02-12,06:18,N,nominal,2.0NRT,309.33,1.38,D
18.0477,101.3423,336.51,0.44,0.38,2023-02-12,06:18,N,nominal,2.0NRT,307.64,3.36,D
17.68135,99.24298,335.05,0.56,0.43,2023-02-12,06:18,N,nominal,2.0NRT,309.81,4.22,D
17.62705,98.94731,334.35,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,307.37,3.5,D
17.58733,98.73289,331.38,0.4,0.45,2023-02-12,06:18,N,low,2.0NRT,305.6,5.55,D
17.52426,98.3956,339.93,0.42,0.46,2023-02-12,06:18,N,nominal,2.0NRT,306.46,3.29,D
17.2153,96.79349,336.87,0.54,0.51,2023-02-12,06:18,N,nominal,2.0NRT,310.07,4.55,D
17.53198,98.41376,345.59,0.42,0.45,2023-02-12,06:18,N,nominal,2.0NRT,310.31,6.49,D
17.59338,98.72002,350.25,0.4,0.45,2023-02-12,06:18,N,nominal,2.0NRT,308.13,8.71,D
17.53336,98.39808,332.58,0.42,0.46,2023-02-12,06:18,N,low,2.0NRT,305.29,3.16,D
17.53271,98.39461,334.54,0.42,0.46,2023-02-12,06:18,N,nominal,2.0NRT,305.15,1.98,D
17.93705,100.61196,336.41,0.47,0.4,2023-02-12,06:18,N,low,2.0NRT,308.78,3.77,D
17.67004,98.9779,331.22,0.39,0.44,2023-02-12,06:18,N,nominal,2.0NRT,306.05,2.15,D
18.0836,101.31874,339,0.44,0.38,2023-02-12,06:18,N,nominal,2.0NRT,308.3,4.83,D
18.02546,100.95317,332.09,0.46,0.39,2023-02-12,06:18,N,nominal,2.0NRT,305.72,3.78,D
18.0195,100.91814,348.75,0.46,0.39,2023-02-12,06:18,N,nominal,2.0NRT,305.18,7.53,D
17.61094,98.6086,338.2,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,309.01,5.44,D
18.18951,101.91304,332.5,0.42,0.38,2023-02-12,06:18,N,low,2.0NRT,306.76,4.58,D
17.13608,96.0918,340.22,0.6,0.53,2023-02-12,06:18,N,nominal,2.0NRT,305.64,9,D
18.19294,101.9124,341.32,0.42,0.38,2023-02-12,06:18,N,nominal,2.0NRT,310.16,4.58,D
17.67604,98.91942,338.22,0.39,0.44,2023-02-12,06:18,N,low,2.0NRT,310.1,5.08,D
17.64939,98.7496,331.39,0.4,0.44,2023-02-12,06:18,N,low,2.0NRT,304.55,2.8,D
17.64879,98.74631,335.55,0.4,0.44,2023-02-12,06:18,N,nominal,2.0NRT,304.45,5.03,D
17.64665,98.57124,340.58,0.41,0.45,2023-02-12,06:18,N,low,2.0NRT,311.58,3.75,D
17.64531,98.5638,344.79,0.41,0.45,2023-02-12,06:18,N,nominal,2.0NRT,310.12,5.1,D
